Region,Constituency,Stations,Centers,Code,UDP,NPP,NUP,PDOIS,GDC,INDP,LEAVE_BLANK
KANIFING,SEREKUNDA WEST,KOLOLI (JOHANESS ),KOLOLI (JOHANESS ) 2,205072,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,MANJAI KUNDA GIDDA,MANJAI KUNDA GIDDA 1,205081,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,MANJAI KUNDA GIDDA,MANJAI KUNDA GIDDA 2,205082,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU QUARRY,KOTU QUARRY 1,205091,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU QUARRY,KOTU QUARRY 2,205092,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU QUARRY,KOTU QUARRY 3,205093,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU QUARRY,KOTU QUARRY 4,205094,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU POWER STATION (MASJID SARA MACO5),KOTU POWER STATION (MASJID SARA MACO5),205101,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU LAYOUT (FOOTBALL FIELD),KOTU LAYOUT (FOOTBALL FIELD) 1,205111,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU LAYOUT (FOOTBALL FIELD),KOTU LAYOUT (FOOTBALL FIELD) 2,205112,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,KOTU LAYOUT (FOOTBALL FIELD),KOTU LAYOUT (FOOTBALL FIELD) 3,205113,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,MANJAI SANCHABA (LEADER'S LBS),MANJAI SANCHABA (LEADER'S LBS),205121,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,ERENJANG NURS. SCH,ERENJANG NURS. SCH,205131,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA MOSQUE,LATRIKUNDA YIRINGANYA MOSQUE 1,205141,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA MOSQUE,LATRIKUNDA YIRINGANYA MOSQUE 2,205142,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA MOSQUE,LATRIKUNDA YIRINGANYA MOSQUE 3,205143,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA MOSQUE,LATRIKUNDA YIRINGANYA MOSQUE 4,205144,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA OPP. MB SARR,LATRIKUNDA YIRINGANYA OPP. MB SARR 1,205151,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA YIRINGANYA OPP. MB SARR,LATRIKUNDA YIRINGANYA OPP. MB SARR 2,205152,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,CIDER CLUB,CIDER CLUB,205161,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,PIPELINE MOSQUE,PIPELINE MOSQUE 1,205171,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,PIPELINE MOSQUE,PIPELINE MOSQUE 2,205172,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,PIPELINE MOSQUE,PIPELINE MOSQUE 3,205173,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,LATRIKUNDA UPPER BASIC SCH .,LATRIKUNDA UPPER BASIC SCH .,205181,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,SEREKUNDA WEST MINI STADIUM,SEREKUNDA WEST MINI STADIUM 1,205191,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,SEREKUNDA WEST MINI STADIUM,SEREKUNDA WEST MINI STADIUM 2,205192,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,SEREKUNDA WEST MINI STADIUM,SEREKUNDA WEST MINI STADIUM 3,205193,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,SEREKUNDA WEST MINI STADIUM,SEREKUNDA WEST MINI STADIUM 4,205194,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA MOSQUE,DIPPA KUNDA MOSQUE 1,205201,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA MOSQUE,DIPPA KUNDA MOSQUE 2,205202,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA MOSQUE,DIPPA KUNDA MOSQUE 3,205203,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA MOSQUE,DIPPA KUNDA MOSQUE 4,205204,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA CHUPE TOWN .,DIPPA KUNDA CHUPE TOWN . 1,205211,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA CHUPE TOWN .,DIPPA KUNDA CHUPE TOWN . 2,205212,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA CHUPE TOWN .,DIPPA KUNDA CHUPE TOWN . 3,205213,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,DIPPA KUNDA CHUPE TOWN .,DIPPA KUNDA CHUPE TOWN . 4,205214,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BANTABA,BAKOTEH BANTABA 1,205221,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BANTABA,BAKOTEH BANTABA 2,205222,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BANTABA,BAKOTEH BANTABA 3,205223,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BANTABA,BAKOTEH BANTABA 4,205224,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BANTABA,BAKOTEH BANTABA 5,205225,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BOREHOLE,BAKOTEH BOREHOLE 1,205231,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BOREHOLE,BAKOTEH BOREHOLE 2,205232,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH BOREHOLE,BAKOTEH BOREHOLE 3,205233,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LOWER BASIC SCH.,BAKOTEH LOWER BASIC SCH. 1,205241,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LOWER BASIC SCH.,BAKOTEH LOWER BASIC SCH. 2,205242,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LOWER BASIC SCH.,BAKOTEH LOWER BASIC SCH. 3,205243,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LAYOUT,BAKOTEH LAYOUT 1,205251,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LAYOUT,BAKOTEH LAYOUT 2,205252,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LAYOUT,BAKOTEH LAYOUT 3,205253,0,0,0,0,0,0,
KANIFING,SEREKUNDA WEST,BAKOTEH LAYOUT,BAKOTEH LAYOUT 4,205254,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN MOSQUE,EBO TOWN MOSQUE 1,206011,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN MOSQUE,EBO TOWN MOSQUE 2,206012,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN MOSQUE,EBO TOWN MOSQUE 3,206013,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN MOSQUE,EBO TOWN MOSQUE 4,206014,0,0,0,0,0,0,
KANIFING,JESHWANG,KUSSABIA MOSQUE,KUSSABIA MOSQUE 1,206021,0,0,0,0,0,0,
KANIFING,JESHWANG,KUSSABIA MOSQUE,KUSSABIA MOSQUE 2,206022,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN BADALA,EBO TOWN BADALA 1,206031,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN BADALA,EBO TOWN BADALA 2,206032,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN BIG TREE,EBO TOWN BIG TREE 3,206041,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN BIG TREE,EBO TOWN BIG TREE 4,206042,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING LAYOUT,KANIFING LAYOUT 1,206051,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING LAYOUT,KANIFING LAYOUT 2,206052,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING ESTATE COMM. CENTRE,KANIFING ESTATE COMM. CENTRE 1,206061,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING ESTATE COMM. CENTRE,KANIFING ESTATE COMM. CENTRE 2,206062,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING ESTATE COMM. CENTRE,KANIFING ESTATE COMM. CENTRE 3,206063,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (COTTON STREET),NEW JESHWANG (COTTON STREET) 1,206071,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (COTTON STREET),NEW JESHWANG (COTTON STREET) 2,206072,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (COTTON STREET),NEW JESHWANG (COTTON STREET) 3,206073,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN SANCHABA,EBO TOWN SANCHABA 1,206081,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN SANCHABA,EBO TOWN SANCHABA 2,206082,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN SANCHABA,EBO TOWN SANCHABA 3,206083,0,0,0,0,0,0,
KANIFING,JESHWANG,EBO TOWN SANCHABA,EBO TOWN SANCHABA 4,206084,0,0,0,0,0,0,
KANIFING,JESHWANG,SEREKUNDA POST OFFICE,SEREKUNDA POST OFFICE,206091,0,0,0,0,0,0,
KANIFING,JESHWANG,LATRIKUNDA LOWER BASIC SCH.,LATRIKUNDA LOWER BASIC SCH.,206101,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG JALATALI (BLACK SCHOOL ARABIC),OLD JESHWANG JALATALI (BLACK SCHOOL ARABIC),206111,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG (LIVING CHILDREN ACADEMY),OLD JESHWANG (LIVING CHILDREN ACADEMY) 1,206121,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG (LIVING CHILDREN ACADEMY),OLD JESHWANG (LIVING CHILDREN ACADEMY) 2,206122,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG MOSQUE,NEW JESHWANG MOSQUE 1,206131,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG MOSQUE,NEW JESHWANG MOSQUE 1,206132,0,0,0,0,0,0,
KANIFING,JESHWANG,ABC SCHOOLS,ABC SCHOOLS,206141,0,0,0,0,0,0,
KANIFING,JESHWANG,NURU ARABIC SCH (SANKUNG SILLAH),NURU ARABIC SCH (SANKUNG SILLAH),206151,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG LOWER BASIC SCH,OLD JESHWANG LOWER BASIC SCH 1,206161,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG LOWER BASIC SCH,OLD JESHWANG LOWER BASIC SCH 2,206162,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG LOWER BASIC SCH,OLD JESHWANG LOWER BASIC SCH 3,206163,0,0,0,0,0,0,
KANIFING,JESHWANG,OLD JESHWANG LOWER BASIC SCH,OLD JESHWANG LOWER BASIC SCH 4,206164,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING SOUTH MOSQUE,KANIFING SOUTH MOSQUE 1,206171,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING SOUTH MOSQUE,KANIFING SOUTH MOSQUE 2,206172,0,0,0,0,0,0,
KANIFING,JESHWANG,KANIFING SOUTH MOSQUE,KANIFING SOUTH MOSQUE 3,206173,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG BANTABA,NEW JESHWANG BANTABA 1,206181,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG BANTABA,NEW JESHWANG BANTABA 2,206182,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG BANTABA,NEW JESHWANG BANTABA 3,206183,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (KANDIBA) LOWER BASIC SCH.,NEW JESHWANG (KANDIBA) LOWER BASIC SCH. 1,206191,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (KANDIBA) LOWER BASIC SCH.,NEW JESHWANG (KANDIBA) LOWER BASIC SCH. 2,206192,0,0,0,0,0,0,
KANIFING,JESHWANG,NEW JESHWANG (KANDIBA) LOWER BASIC SCH.,NEW JESHWANG (KANDIBA) LOWER BASIC SCH. 3,206193,0,0,0,0,0,0,
KANIFING,BAKAU,WASULUNKUNDA BANTANG KOTO,WASULUNKUNDA BANTANG KOTO 1,207011,0,0,0,0,0,0,
KANIFING,BAKAU,WASULUNKUNDA BANTANG KOTO,WASULUNKUNDA BANTANG KOTO 2,207012,0,0,0,0,0,0,
KANIFING,BAKAU,KACHIKALLY CINEMA,KACHIKALLY CINEMA 1,207021,0,0,0,0,0,0,
KANIFING,BAKAU,KACHIKALLY CINEMA,KACHIKALLY CINEMA 2,207022,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU FAROKONO,BAKAU FAROKONO 1,207031,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU FAROKONO,BAKAU FAROKONO 2,207032,0,0,0,0,0,0,
KANIFING,BAKAU,MAMA KOTO ROAD,MAMA KOTO ROAD 1,207041,0,0,0,0,0,0,
KANIFING,BAKAU,MAMA KOTO ROAD,MAMA KOTO ROAD 2,207042,0,0,0,0,0,0,
KANIFING,BAKAU,MAMA KOTO ROAD,MAMA KOTO ROAD 3,207043,0,0,0,0,0,0,
KANIFING,BAKAU,CAPE POINT,CAPE POINT 1,207051,0,0,0,0,0,0,
KANIFING,BAKAU,CAPE POINT,CAPE POINT 2,207052,0,0,0,0,0,0,
KANIFING,BAKAU,OLD BAKAU BANTABA,OLD BAKAU BANTABA,207061,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU COMMUNITY CENTRE,BAKAU COMMUNITY CENTRE 1,207071,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU COMMUNITY CENTRE,BAKAU COMMUNITY CENTRE 2,207072,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU UBS (INDEPENDENCE STADIUM),BAKAU UBS (INDEPENDENCE STADIUM) 1,207081,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU UBS (INDEPENDENCE STADIUM),BAKAU UBS (INDEPENDENCE STADIUM) 2,207082,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU UBS (INDEPENDENCE STADIUM),BAKAU UBS (INDEPENDENCE STADIUM) 3,207083,0,0,0,0,0,0,
KANIFING,BAKAU,BAKAU LOWER BASIC SCH,BAKAU LOWER BASIC SCH,207091,0,0,0,0,0,0,
KANIFING,BAKAU,NEW TOWN LOWER BASIC SCH.,NEW TOWN LOWER BASIC SCH. 1,207101,0,0,0,0,0,0,
KANIFING,BAKAU,NEW TOWN LOWER BASIC SCH.,NEW TOWN LOWER BASIC SCH. 2,207102,0,0,0,0,0,0,
KANIFING,BAKAU,NEW TOWN LOWER BASIC SCH.,NEW TOWN LOWER BASIC SCH. 3,207103,0,0,0,0,0,0,
KANIFING,BAKAU,FAJARA (AROUND SABENA JUNCTION),FAJARA (AROUND SABENA JUNCTION) 1,207111,0,0,0,0,0,0,
KANIFING,BAKAU,FAJARA (AROUND SABENA JUNCTION),FAJARA (AROUND SABENA JUNCTION) 2,207112,0,0,0,0,0,0,
KANIFING,BAKAU,FAJARA HOTEL,FAJARA HOTEL,207121,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,MEDIANA MOSQUE,MEDIANA MOSQUE 1,301011,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,MEDIANA MOSQUE,MEDIANA MOSQUE 2,301012,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,MEDIANA MOSQUE,MEDIANA MOSQUE 3,301013,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,MEDIANA MOSQUE,MEDIANA MOSQUE 4,301014,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 1,301021,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 2,301022,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 3,301023,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 4,301024,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 5,301025,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT PRI. SCH. (BEHIND MARKET),BRUFUT PRI. SCH. (BEHIND MARKET) 6,301026,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 1,301031,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 2,301032,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 3,301033,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 4,301034,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 5,301035,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT 2,BRUFUT TWO 6,301036,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 1,301041,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 2,301042,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 3,301043,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 4,301044,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 5,301045,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUFUT FATHER'S SCH. (DUTABAKOTO),BRUFUT FATHER'S SCH. (DUTABAKOTO) 6,301046,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,WULING KAMA OPP. ALKALO'S COMP.,WULING KAMA OPP. ALKALO'S COMP. 1,301051,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,WULING KAMA OPP. ALKALO'S COMP.,WULING KAMA OPP. ALKALO'S COMP. 2,301052,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,WULING KAMA OPP. ALKALO'S COMP.,WULING KAMA OPP. ALKALO'S COMP. 3,301053,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUSUBI ESTATE SAMPLE HOUSE,BRUSUBI ESTATE SAMPLE HOUSE 1,301061,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUSUBI ESTATE SAMPLE HOUSE,BRUSUBI ESTATE SAMPLE HOUSE 2,301062,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUSUBI ESTATE SAMPLE HOUSE,BRUSUBI ESTATE SAMPLE HOUSE 3,301063,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUSUBI ESTATE PHASE TWO 2,BRUSUBI ESTATE PHASE TWO 1,301071,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BRUSUBI ESTATE PHASE TWO 2,BRUSUBI ESTATE PHASE TWO 2,301072,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,TRANQUIL MOSQUE,TRANQUIL MOSQUE 1,301081,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,TRANQUIL MOSQUE,TRANQUIL MOSQUE 2,301082,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BIJILO BANTABA,BIJILO BANTABA 1,301091,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BIJILO BANTABA,BIJILO BANTABA 2,301092,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BIJILO BANTABA,BIJILO BANTABA 3,301093,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,BIJILO BANTABA,BIJILO BANTABA 4,301094,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE 1,301101,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE 2,301102,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE 3,301103,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE,KERR SERIGN (HAMDALAYE) CENTRAL MOSQUE 4,301104,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.),SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.) 1,301111,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.),SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.) 2,301112,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.),SANCHABA SULAY JOBE (OUTSIDE ALKALO'S COMP.) 3,301113,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (SKILL CENTRE),SANCHABA SULAY JOBE (SKILL CENTRE) 1,301121,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (SKILL CENTRE),SANCHABA SULAY JOBE (SKILL CENTRE) 2,301122,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SANCHABA SULAY JOBE (SKILL CENTRE),SANCHABA SULAY JOBE (SKILL CENTRE) 3,301123,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 1,301131,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 2,301132,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 3,301133,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 4,301134,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 5,301135,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 6,301136,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA CINEMA HALL,SUKUTA CINEMA HALL 7,301137,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA SEC SCH (LIBRARY),SUKUTA SEC SCH (LIBRARY) 1,301141,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA SEC SCH (LIBRARY),SUKUTA SEC SCH (LIBRARY) 2,301142,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA SEC SCH (LIBRARY),SUKUTA SEC SCH (LIBRARY) 3,301143,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA ARABIC SCH.,SUKUTA ARABIC SCH. 1,301151,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA ARABIC SCH.,SUKUTA ARABIC SCH. 2,301152,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA ARABIC SCH.,SUKUTA ARABIC SCH. 3,301153,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA ARABIC SCH.,SUKUTA ARABIC SCH. 4,301154,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA ARABIC SCH.,SUKUTA ARABIC SCH. 5,301155,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE),SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE) 1,301161,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE),SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE) 2,301162,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE),SUKUTA TALABA KOTO ( BY THE CENTRAL MOSQUE) 3,301163,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA NEMA BANI ISRAEL MOSQUE,SUKUTA NEMA BANI ISRAEL MOSQUE 1,301171,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA NEMA BANI ISRAEL MOSQUE,SUKUTA NEMA BANI ISRAEL MOSQUE 2,301172,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA NEMA BANI ISRAEL MOSQUE,SUKUTA NEMA BANI ISRAEL MOSQUE 3,301173,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA JAMISA ( BY THE METAL WORKSHOP),SUKUTA JAMISA ( BY THE METAL WORKSHOP) 1,301181,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SUKUTA JAMISA ( BY THE METAL WORKSHOP),SUKUTA JAMISA ( BY THE METAL WORKSHOP) 2,301182,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SALAGI (OPP. NAWEC WATER PLANT),SALAGI (OPP. NAWEC WATER PLANT) 1,301191,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SALAGI (OPP. NAWEC WATER PLANT),SALAGI (OPP. NAWEC WATER PLANT) 2,301192,0,0,0,0,0,0,
BRIKAMA,SANNEH MENTERENG,SALAGI (OPP. NAWEC WATER PLANT),SALAGI (OPP. NAWEC WATER PLANT) 3,301193,0,0,0,0,0,0,
